expense_id,incurred_on,department,category,amount,description
1659,2023-12-29,Product,events,2079.46,client dinner
1660,2024-03-22,Operations,recruiting,3671.71,cloud overage
1661,2024-01-03,Marketing,office,2284.05,laptop
1662,2023-12-14,Marketing,events,1748.28,job board
1663,2024-06-18,Support,office,1126.72,job board
1664,2024-12-24,People,events,1576.36,laptop
1665,2024-08-05,Operations,training,2015.63,cloud overage
1666,2024-12-25,Finance,recruiting,2718.05,training course
1667,2024-02-03,Marketing,cloud,3796.73,cloud overage
1668,2024-10-01,Support,software,3484.57,client dinner
1669,2023-09-28,Engineering,software,724.8,training course
1670,2024-10-12,Support,recruiting,1181.05,conference travel
1671,2024-02-13,Marketing,office,893.84,cloud overage
1672,2024-10-27,People,training,664.6,team offsite
1673,2023-07-31,Engineering,office,709.63,team offsite
1674,2024-01-06,Support,training,2122.45,client dinner
1675,2024-10-15,Engineering,events,651.92,team offsite
1676,2023-12-20,Product,travel,2695.33,training course
1677,2023-07-14,Operations,travel,1814.49,client dinner
1678,2024-04-07,People,events,2632.66,training course
1679,2023-12-02,Engineering,recruiting,3219.58,training course
1680,2024-06-27,Engineering,software,1544.86,training course
1681,2024-02-25,Sales,travel,2492.22,job board
1682,2024-11-27,Sales,events,1472.01,client dinner
1683,2023-08-06,Product,recruiting,205.14,team offsite
1684,2024-01-25,Operations,software,3576.49,laptop
1685,2024-02-04,Marketing,recruiting,2533.52,team offsite
1686,2024-09-21,Engineering,software,2152.39,team offsite
1687,2023-07-25,Sales,recruiting,1601.63,training course
1688,2023-09-08,People,events,2007.88,cloud overage
1689,2023-08-04,People,software,2990.7,client dinner
1690,2024-11-04,Marketing,office,1304.03,conference travel
1691,2023-07-18,People,office,695.79,training course
1692,2024-07-30,Support,cloud,2799.51,team offsite
1693,2024-07-09,Engineering,training,2998.5,laptop
1694,2024-09-04,Marketing,office,1334.06,conference travel
1695,2023-09-27,Sales,travel,826.23,client dinner
1696,2024-05-14,Engineering,office,1392.39,laptop
1697,2023-07-20,Support,office,518.59,conference travel
1698,2024-04-16,Engineering,travel,3572.04,laptop
1699,2024-05-15,People,office,2628.61,client dinner
1700,2023-11-19,Engineering,recruiting,1435.73,team offsite
1701,2023-10-22,Support,events,2678.39,team offsite
1702,2024-07-08,Support,training,3749.52,conference travel
1703,2023-09-09,People,cloud,3541.75,laptop
1704,2023-10-19,Finance,recruiting,757.28,cloud overage
1705,2023-12-08,People,cloud,1961.05,client dinner
1706,2023-08-26,Support,office,1527.88,conference travel
1707,2023-11-29,Marketing,recruiting,2048.04,training course
1708,2024-01-17,Sales,cloud,3323.68,client dinner
1709,2024-12-12,Operations,events,276.93,cloud overage
1710,2024-04-02,Product,office,2493.17,training course
1711,2024-10-13,People,events,3451.06,client dinner
1712,2023-09-05,People,software,3108.06,team offsite
1713,2023-11-08,Marketing,travel,162.92,job board
1714,2024-02-21,People,software,1916.73,laptop
1715,2024-10-31,Finance,training,846.79,client dinner
1716,2024-10-13,Operations,office,766.07,laptop
1717,2024-09-07,Operations,cloud,1468.0,laptop
1718,2024-06-16,Product,events,3655.31,job board
1719,2023-09-03,Sales,training,1358.92,laptop
1720,2024-11-02,Marketing,travel,3361.23,team offsite
1721,2024-05-13,Support,events,940.69,job board
1722,2024-01-27,Marketing,events,781.62,training course
1723,2024-01-26,Engineering,office,3731.23,training course
1724,2024-05-08,Marketing,cloud,2061.27,client dinner
1725,2023-07-18,Marketing,cloud,2649.71,training course
1726,2024-02-17,Sales,software,3021.38,team offsite
1727,2023-09-25,Engineering,events,3222.84,laptop
1728,2024-05-23,People,office,1538.25,cloud overage
1729,2024-04-15,Product,office,435.51,training course
1730,2024-02-01,Engineering,software,2223.61,cloud overage
1731,2024-10-01,People,travel,76.66,laptop
1732,2023-10-19,People,training,2165.54,laptop
1733,2024-03-30,Sales,cloud,992.37,job board
1734,2024-11-23,Finance,training,2472.09,job board
1735,2023-08-04,Product,office,3957.34,job board
1736,2023-12-28,Marketing,travel,527.16,team offsite
1737,2024-07-10,Marketing,cloud,3819.37,laptop
1738,2024-03-06,People,cloud,3894.46,laptop
1739,2023-07-02,Support,recruiting,347.19,team offsite
1740,2023-10-09,Support,recruiting,311.72,job board
1741,2024-07-13,People,office,3330.0,laptop
1742,2024-09-10,Finance,travel,3753.76,client dinner
1743,2023-08-25,Sales,software,354.93,training course
1744,2024-05-18,Sales,software,2351.0,job board
1745,2023-11-08,Operations,software,3312.9,training course
1746,2024-08-10,Marketing,events,1831.24,client dinner
1747,2024-05-27,Finance,events,3097.29,cloud overage
1748,2023-10-25,Finance,office,1849.23,laptop
1749,2024-06-27,Finance,software,2404.45,client dinner
1750,2024-03-09,Product,training,2962.4,client dinner
1751,2024-04-08,Operations,events,2399.36,cloud overage
1752,2024-04-26,People,events,3384.48,job board
1753,2023-07-19,Finance,software,2110.37,job board
1754,2023-12-04,Engineering,software,2141.72,client dinner
1755,2023-12-08,Sales,software,589.72,conference travel
1756,2024-01-25,Operations,training,3851.35,team offsite
1757,2024-01-26,Operations,events,886.3,training course
1758,2024-05-29,People,recruiting,159.17,client dinner
1759,2024-05-04,Marketing,training,2890.81,cloud overage
1760,2023-11-08,Sales,travel,809.75,laptop
1761,2024-02-15,Support,office,1574.74,job board
1762,2024-09-15,Engineering,software,2185.58,job board
1763,2024-02-23,Engineering,training,659.82,job board
1764,2024-03-06,Engineering,office,2538.52,cloud overage
1765,2024-02-03,Product,office,1071.79,conference travel
1766,2023-10-20,Sales,cloud,2337.03,client dinner
1767,2024-06-07,Finance,training,2166.87,job board
1768,2024-10-08,Engineering,events,2895.58,laptop
1769,2024-12-31,Support,office,258.47,job board
1770,2024-08-19,Sales,cloud,421.71,laptop
1771,2024-12-10,Marketing,office,1394.49,training course
1772,2024-11-05,Operations,recruiting,1807.3,job board
1773,2024-04-19,Finance,training,3412.49,job board
1774,2024-09-19,Sales,events,953.49,laptop
1775,2023-12-05,Product,office,1927.63,laptop
1776,2024-07-02,People,training,1311.86,job board
1777,2024-02-20,Sales,travel,3639.27,job board
1778,2024-08-23,Marketing,events,2924.68,conference travel
1779,2024-01-10,Support,recruiting,1019.68,conference travel
1780,2024-11-16,Operations,cloud,3540.32,job board
1781,2024-08-08,Finance,travel,2469.45,cloud overage
1782,2024-09-27,Engineering,office,3214.31,conference travel
1783,2024-07-01,Engineering,training,924.79,cloud overage
1784,2024-04-09,Support,office,1438.35,job board
1785,2023-09-30,Support,office,1898.27,cloud overage
1786,2024-07-28,People,cloud,3051.26,client dinner
1787,2024-08-23,Engineering,travel,2258.65,job board
1788,2024-01-07,Support,recruiting,984.56,cloud overage
1789,2023-12-08,Finance,office,2734.77,conference travel
1790,2023-07-05,Product,recruiting,2887.65,conference travel
1791,2023-08-29,Product,cloud,3870.06,client dinner
1792,2023-07-18,Marketing,office,753.04,training course
1793,2024-08-26,Support,travel,2335.47,laptop
1794,2024-02-05,Product,office,2544.67,cloud overage
1795,2023-12-03,Product,recruiting,3885.74,team offsite
1796,2024-07-16,Marketing,travel,431.49,cloud overage
1797,2024-02-22,Finance,recruiting,116.32,team offsite
1798,2024-11-11,Marketing,travel,944.04,team offsite
1799,2024-03-02,People,training,3917.26,team offsite
1800,2023-08-29,People,training,1074.87,cloud overage
1801,2024-10-21,Support,recruiting,3445.87,cloud overage
1802,2023-07-02,Engineering,travel,3854.96,client dinner
1803,2024-06-30,Operations,events,2058.5,conference travel
1804,2024-03-06,Marketing,office,1317.12,conference travel
1805,2024-08-14,Sales,events,3028.06,team offsite
1806,2023-10-03,People,travel,3615.47,conference travel
1807,2024-03-20,Finance,recruiting,3204.81,cloud overage
1808,2024-01-03,Marketing,software,1549.35,client dinner
1809,2024-07-20,Operations,office,3499.51,team offsite
1810,2023-09-09,Product,events,1324.05,client dinner
1811,2023-08-15,Sales,travel,473.03,cloud overage
1812,2024-04-25,Engineering,travel,138.33,job board
1813,2023-09-28,Operations,recruiting,1914.66,team offsite
1814,2024-09-30,People,cloud,1810.68,job board
1815,2023-07-16,Engineering,software,47.16,team offsite
1816,2024-09-23,Marketing,cloud,3085.44,job board
1817,2024-05-14,Engineering,software,3155.63,team offsite
1818,2024-06-17,Finance,events,3555.76,conference travel
1819,2023-09-13,Marketing,recruiting,3546.09,training course
1820,2024-05-26,Finance,training,174.61,cloud overage
1821,2023-09-04,Support,office,1544.93,cloud overage
1822,2024-11-17,Sales,travel,845.97,client dinner
1823,2023-08-12,People,cloud,2746.32,cloud overage
1824,2024-04-03,Marketing,recruiting,1563.73,job board
1825,2023-12-20,Marketing,events,3389.04,training course
1826,2024-09-04,Operations,events,1583.81,cloud overage
1827,2024-09-06,Finance,events,447.42,conference travel
1828,2024-09-03,Sales,events,2604.99,client dinner
1829,2024-09-08,Support,cloud,3365.42,laptop
1830,2024-11-15,Support,travel,1407.75,team offsite
1831,2023-10-11,Marketing,cloud,1572.62,job board
1832,2024-02-12,Product,events,2159.14,conference travel
1833,2023-07-01,Engineering,events,891.7,conference travel
1834,2024-05-22,Marketing,cloud,3881.11,client dinner
1835,2024-03-03,Support,travel,3461.57,job board
1836,2024-03-13,Support,cloud,1513.74,conference travel
1837,2024-09-06,Product,recruiting,579.87,conference travel
1838,2024-12-14,Finance,training,3173.03,job board
1839,2024-01-26,Sales,recruiting,3125.31,laptop
1840,2024-02-24,Finance,recruiting,2140.7,conference travel
1841,2024-12-17,Engineering,office,2103.51,cloud overage
1842,2024-06-20,Marketing,cloud,1928.49,training course
1843,2024-01-11,Sales,recruiting,2281.26,training course
1844,2024-02-11,Engineering,recruiting,2328.73,conference travel
1845,2024-12-11,Sales,events,545.0,training course
1846,2023-09-29,Engineering,cloud,689.56,conference travel
1847,2024-02-17,Operations,cloud,2647.48,conference travel
1848,2024-01-02,Finance,training,811.69,job board
1849,2023-07-15,Finance,software,1037.17,training course
1850,2024-02-21,Product,office,3478.05,conference travel
1851,2023-12-12,Engineering,training,1332.95,training course
1852,2023-09-20,Operations,cloud,3811.5,conference travel
1853,2024-02-12,Operations,software,829.38,client dinner
1854,2024-07-23,Marketing,recruiting,1197.5,client dinner
1855,2023-11-15,Engineering,software,927.56,conference travel
1856,2024-06-13,Marketing,events,3350.14,laptop
1857,2023-12-12,Engineering,cloud,50.02,training course
1858,2024-02-13,Sales,training,2510.9,cloud overage
1859,2023-10-12,Sales,cloud,2934.25,team offsite
1860,2024-06-25,Finance,software,2179.82,conference travel
1861,2024-03-14,Product,events,3489.77,conference travel
1862,2023-12-04,People,training,3976.1,client dinner
1863,2023-09-23,Operations,software,1662.84,laptop
1864,2024-04-23,Engineering,events,263.6,job board
1865,2024-08-13,Support,travel,2372.76,laptop
1866,2024-10-03,Marketing,events,2440.62,training course
1867,2023-08-15,Marketing,training,442.36,job board
1868,2023-11-14,Operations,events,2294.49,conference travel
1869,2024-02-25,Support,software,1624.64,training course
1870,2023-12-24,Marketing,events,2860.48,conference travel
1871,2023-10-09,People,training,613.56,cloud overage
1872,2024-10-25,People,software,1559.89,cloud overage
1873,2024-08-31,Engineering,travel,3359.46,training course
1874,2024-01-15,Support,events,3281.08,conference travel
1875,2023-07-25,Finance,recruiting,2118.51,cloud overage
1876,2024-03-04,Engineering,training,3977.8,client dinner
1877,2023-10-10,Marketing,cloud,2570.28,client dinner
1878,2023-10-28,Support,training,1903.57,team offsite
1879,2024-08-30,Finance,events,1420.26,team offsite
1880,2024-08-06,Operations,recruiting,701.94,cloud overage
1881,2024-06-26,Operations,training,1726.41,training course
1882,2024-04-09,Support,cloud,2078.38,cloud overage
1883,2024-02-19,People,events,2110.44,laptop
1884,2024-12-30,Engineering,software,661.38,cloud overage
1885,2023-08-13,Product,office,208.64,conference travel
1886,2024-01-30,Engineering,travel,1495.37,job board
1887,2024-12-12,People,software,1579.85,team offsite
1888,2024-01-31,Engineering,travel,1944.46,client dinner
1889,2024-10-03,Support,cloud,2703.45,team offsite
1890,2024-02-03,Operations,events,2030.88,laptop
1891,2023-09-22,Finance,events,3877.66,job board
1892,2024-12-28,Support,cloud,228.16,job board
1893,2024-05-17,Marketing,events,1416.31,team offsite
1894,2024-08-01,Sales,travel,939.44,job board
1895,2023-11-23,Engineering,travel,827.8,cloud overage
1896,2024-08-29,Support,recruiting,268.46,laptop
1897,2023-07-03,Finance,training,3140.15,team offsite
1898,2023-12-02,Engineering,cloud,1034.1,training course
1899,2024-03-20,Support,software,2184.28,cloud overage
1900,2024-12-04,Operations,events,1407.61,laptop
1901,2024-11-30,Finance,software,2423.24,laptop
1902,2023-09-03,Engineering,software,987.56,client dinner
1903,2024-11-02,Engineering,software,3093.91,laptop
1904,2024-11-22,Support,office,2911.14,job board
1905,2024-08-15,Engineering,cloud,1196.11,training course
1906,2024-04-11,Operations,software,598.41,laptop
1907,2023-08-03,Finance,training,310.65,job board
1908,2023-08-02,Engineering,recruiting,3756.1,job board
1909,2023-07-30,Product,events,209.89,laptop
1910,2024-10-01,Operations,events,2727.65,client dinner
1911,2024-09-27,Sales,cloud,2746.24,conference travel
1912,2024-08-28,Marketing,software,3112.74,laptop
1913,2024-12-30,Product,events,2108.49,job board
1914,2023-11-18,Support,events,803.7,training course
1915,2023-12-12,Sales,software,1093.88,client dinner
1916,2023-11-17,Product,events,1071.11,training course
1917,2023-11-07,Engineering,recruiting,3802.26,laptop
1918,2024-05-15,Marketing,cloud,2421.49,job board
1919,2023-09-18,Product,software,2622.23,job board
1920,2024-12-21,Marketing,recruiting,2243.51,job board
1921,2024-08-09,Operations,office,2852.9,training course
1922,2024-03-24,Sales,software,3947.63,conference travel
1923,2023-07-25,Product,events,3421.77,client dinner
1924,2023-11-19,Product,office,2886.97,training course
1925,2023-09-02,Engineering,software,740.18,training course
1926,2024-03-28,Sales,travel,1249.87,team offsite
1927,2024-10-30,Operations,office,977.64,training course
1928,2023-10-25,People,events,2470.84,cloud overage
1929,2024-05-28,Engineering,recruiting,3827.12,conference travel
1930,2023-09-11,Finance,events,1474.72,training course
1931,2023-12-28,Finance,cloud,1673.45,training course
1932,2024-05-27,Sales,recruiting,2972.68,team offsite
1933,2024-07-07,Support,travel,1542.39,job board
1934,2023-09-19,Marketing,travel,440.14,cloud overage
1935,2024-01-28,Operations,training,3348.91,client dinner
1936,2023-08-16,Sales,software,2913.65,training course
1937,2024-04-11,People,events,437.37,job board
1938,2023-09-03,Sales,training,3214.21,training course
1939,2024-03-28,Engineering,office,1155.75,client dinner
1940,2023-08-27,People,recruiting,2407.78,conference travel
1941,2024-08-21,Engineering,travel,3493.12,conference travel
1942,2023-12-18,Product,training,1983.09,laptop
1943,2024-09-23,Marketing,travel,988.07,team offsite
1944,2024-09-10,Finance,travel,2685.97,client dinner
1945,2024-12-08,Finance,travel,3555.62,client dinner
1946,2023-09-26,Finance,travel,778.69,client dinner
1947,2023-12-03,Engineering,software,1315.26,training course
1948,2024-12-24,Marketing,recruiting,425.48,conference travel
1949,2024-06-20,Engineering,office,2065.59,job board
1950,2024-06-26,People,office,221.9,conference travel
1951,2024-03-22,Engineering,software,1438.62,conference travel
1952,2024-11-01,Sales,recruiting,2349.66,laptop
1953,2024-08-10,Marketing,training,481.01,laptop
1954,2024-04-20,Sales,cloud,3549.7,conference travel
1955,2023-09-21,Support,travel,2524.86,laptop
1956,2023-08-18,Operations,cloud,2014.47,laptop
1957,2024-12-31,Product,office,3525.66,conference travel
1958,2024-01-19,Engineering,events,838.51,laptop
1959,2023-09-30,Product,travel,1325.2,training course
1960,2024-02-01,Product,cloud,1908.88,training course
1961,2024-07-20,Marketing,travel,742.92,job board
1962,2024-10-07,Support,recruiting,2812.55,team offsite
1963,2024-08-04,People,cloud,596.45,client dinner
1964,2024-06-13,Product,recruiting,669.55,team offsite
1965,2024-11-29,Marketing,software,185.7,cloud overage
1966,2024-02-12,Sales,software,1853.17,client dinner
1967,2024-10-24,Operations,recruiting,1048.55,laptop
1968,2024-04-13,Marketing,recruiting,1702.97,cloud overage
1969,2023-10-20,Sales,training,666.8,cloud overage
1970,2023-09-02,Support,travel,104.25,training course
1971,2024-01-10,Operations,events,535.74,job board
1972,2023-09-08,Operations,office,2686.5,job board
1973,2023-10-25,Engineering,cloud,2778.64,team offsite
1974,2024-04-23,Product,recruiting,1422.56,cloud overage
1975,2023-07-28,Product,software,3589.49,job board
1976,2024-02-09,Marketing,travel,482.9,client dinner
1977,2024-07-08,Sales,office,1692.22,cloud overage
1978,2024-03-23,Finance,recruiting,2279.3,training course
1979,2023-08-05,People,events,2466.71,team offsite
1980,2024-06-17,Marketing,software,429.68,job board
1981,2023-11-28,Engineering,software,745.39,job board
1982,2024-03-05,Operations,software,1055.0,conference travel
1983,2023-07-18,Finance,recruiting,2068.34,training course
1984,2023-08-19,People,events,3295.77,job board
1985,2024-02-25,People,travel,1309.74,laptop
1986,2024-12-15,Operations,travel,2793.74,conference travel
1987,2023-07-02,Marketing,software,2856.34,cloud overage
1988,2024-08-13,Engineering,cloud,950.4,training course
1989,2024-03-11,Finance,events,2711.78,conference travel
1990,2024-03-30,Finance,office,834.39,job board
1991,2024-05-21,Sales,cloud,807.87,conference travel
1992,2024-11-27,Marketing,software,3551.02,team offsite
1993,2024-01-15,Support,travel,3617.05,team offsite
1994,2024-06-17,Engineering,travel,2295.03,cloud overage
1995,2023-07-25,Product,recruiting,3219.98,client dinner
1996,2024-05-25,Marketing,cloud,866.95,team offsite
1997,2024-10-15,Product,training,598.73,job board
1998,2024-10-27,People,recruiting,2652.05,training course
1999,2024-11-27,Support,recruiting,2504.26,team offsite
2000,2024-09-23,Product,cloud,3664.25,team offsite
2001,2024-01-10,Sales,recruiting,97.98,job board
2002,2024-01-14,Product,training,3935.84,team offsite
2003,2024-05-18,Sales,software,3396.98,laptop
2004,2024-06-26,Support,training,3655.94,job board
2005,2024-09-09,Operations,cloud,384.68,conference travel
2006,2023-09-18,Support,software,3861.46,job board
2007,2024-02-26,Engineering,recruiting,2372.24,team offsite
2008,2024-12-22,People,training,2988.96,team offsite
2009,2024-03-19,People,events,620.63,training course
2010,2023-12-20,Operations,travel,1573.72,cloud overage
2011,2024-05-28,Operations,cloud,3009.09,training course
2012,2024-07-21,Operations,cloud,3600.19,conference travel
2013,2024-08-06,Finance,recruiting,1874.68,laptop
2014,2024-01-16,Operations,events,3777.75,training course
2015,2023-09-27,Support,cloud,1996.45,client dinner
2016,2023-09-28,Operations,recruiting,1870.28,conference travel
2017,2024-10-15,Finance,recruiting,2987.87,training course
2018,2024-02-16,Support,travel,3186.9,team offsite
2019,2023-09-14,Product,software,3471.98,team offsite
2020,2024-07-18,Sales,events,2569.79,team offsite
2021,2023-09-02,Product,training,2463.54,team offsite
2022,2024-01-20,Product,travel,576.75,client dinner
2023,2024-08-31,Sales,travel,2252.6,team offsite
2024,2024-09-24,Finance,travel,612.04,job board
2025,2024-08-18,People,office,1564.99,client dinner
2026,2024-10-29,People,recruiting,2420.18,cloud overage
2027,2023-11-29,Sales,office,511.82,client dinner
2028,2024-11-06,People,cloud,3634.09,team offsite
2029,2023-11-09,Finance,events,1030.63,training course
2030,2024-02-29,Operations,training,1701.98,conference travel
2031,2024-05-30,Product,cloud,3275.39,team offsite
2032,2024-11-17,Finance,software,1047.82,cloud overage
2033,2024-05-04,Marketing,software,1107.05,team offsite
2034,2024-10-27,People,travel,2737.43,client dinner
2035,2023-10-27,Product,training,2547.6,conference travel
2036,2023-08-17,Sales,events,3452.69,conference travel
2037,2024-12-19,Marketing,software,107.91,cloud overage
2038,2023-12-29,Product,training,3833.66,conference travel
2039,2024-02-26,Engineering,software,2185.57,laptop
2040,2024-05-25,Operations,cloud,3432.08,laptop
2041,2023-10-03,People,software,2447.28,cloud overage
2042,2024-05-13,Operations,events,2558.1,conference travel
2043,2024-11-20,Engineering,recruiting,209.59,job board
2044,2024-07-25,People,cloud,3438.29,job board
2045,2024-03-09,Finance,recruiting,3728.91,cloud overage
2046,2024-11-11,Product,office,2278.17,client dinner
2047,2024-09-09,Sales,office,1469.76,client dinner
2048,2023-09-23,Engineering,software,39.31,training course
2049,2024-05-17,Product,travel,2037.15,cloud overage
2050,2024-07-06,Finance,training,3668.91,conference travel
2051,2024-03-16,Product,cloud,139.37,conference travel
2052,2024-09-04,People,cloud,1583.64,job board
2053,2024-09-09,Product,software,2951.87,team offsite
2054,2023-12-19,Support,office,1334.04,training course
2055,2024-07-08,Finance,cloud,3557.02,laptop
2056,2024-12-25,Engineering,travel,1373.42,training course
2057,2024-05-07,Marketing,office,2148.75,cloud overage
2058,2024-11-18,Sales,travel,3956.24,conference travel
2059,2023-08-08,Operations,training,3540.75,conference travel
2060,2024-11-19,Sales,cloud,2310.17,conference travel
2061,2023-10-17,Product,events,3911.29,job board
2062,2023-10-28,People,events,2827.34,client dinner
2063,2023-10-27,People,travel,1238.7,client dinner
2064,2023-07-18,Marketing,events,2585.47,client dinner
2065,2024-06-06,Support,training,2249.46,laptop
2066,2023-11-12,Sales,events,231.35,conference travel
2067,2024-02-26,Finance,cloud,2600.74,training course
2068,2024-05-29,Operations,events,403.81,cloud overage
2069,2023-12-07,Marketing,events,3059.43,job board
2070,2024-06-14,Support,training,2482.14,job board
2071,2024-12-16,Sales,travel,3587.45,cloud overage
2072,2024-08-11,Support,events,3184.4,conference travel
2073,2024-01-12,Product,events,3821.02,training course
2074,2023-09-04,Marketing,recruiting,678.22,conference travel
2075,2024-11-29,Marketing,office,3290.26,team offsite
2076,2023-10-29,Support,office,3704.34,conference travel
2077,2023-08-27,Support,travel,2717.17,laptop
2078,2024-03-25,People,training,1985.57,laptop
2079,2024-07-22,Engineering,training,448.57,cloud overage
2080,2024-04-11,Sales,events,352.56,job board
2081,2024-07-07,Sales,training,2829.32,laptop
2082,2023-07-20,Finance,office,639.23,client dinner
2083,2023-10-08,Sales,cloud,3506.87,laptop
2084,2024-05-26,Marketing,events,1433.23,laptop
2085,2024-12-26,Marketing,events,1768.58,conference travel
2086,2024-05-02,Finance,software,1247.03,client dinner
2087,2023-12-10,Operations,cloud,3079.02,training course
2088,2024-03-26,Product,office,2534.26,client dinner
2089,2024-01-20,Operations,travel,417.38,team offsite
2090,2024-02-02,Marketing,office,3359.53,cloud overage
2091,2024-09-16,Support,software,2383.53,cloud overage
2092,2024-09-19,Sales,office,2143.89,conference travel
2093,2023-11-09,People,training,2902.96,cloud overage
2094,2024-12-08,Marketing,recruiting,2699.89,laptop
2095,2023-10-11,Support,software,1584.01,laptop
2096,2024-01-10,Sales,travel,1070.91,training course
2097,2024-05-24,Marketing,office,1222.88,laptop
2098,2023-12-04,People,software,222.88,job board
2099,2023-11-06,Product,training,3615.85,client dinner
2100,2024-09-28,Sales,cloud,3095.34,team offsite
2101,2024-09-15,Operations,recruiting,2074.51,cloud overage
2102,2024-07-24,People,travel,789.61,team offsite
2103,2024-11-29,Product,cloud,1099.15,client dinner
2104,2023-08-25,Support,cloud,2005.95,cloud overage
2105,2024-04-15,Product,office,2751.8,training course
2106,2024-02-11,Finance,events,3238.17,job board
2107,2023-07-07,People,travel,164.5,client dinner
2108,2024-04-22,People,training,2472.33,training course
2109,2023-11-13,Marketing,cloud,744.26,laptop
2110,2023-07-20,Marketing,training,266.99,cloud overage
2111,2024-12-08,People,events,170.67,training course
2112,2024-02-27,Finance,training,930.52,client dinner
2113,2023-12-18,Finance,software,2397.35,team offsite
2114,2024-11-06,Operations,software,83.56,conference travel
2115,2024-07-03,Product,software,2114.34,team offsite
2116,2023-12-16,Product,software,633.57,job board
2117,2023-07-14,Sales,events,1888.27,training course
2118,2024-10-30,Operations,events,1929.41,conference travel
2119,2024-10-29,People,travel,1068.35,team offsite
2120,2023-07-13,Sales,software,298.78,team offsite
2121,2023-12-26,People,recruiting,652.83,team offsite
2122,2024-03-14,Engineering,cloud,3924.49,cloud overage
2123,2023-09-03,Finance,office,302.91,client dinner
2124,2023-09-19,Support,cloud,896.47,training course
2125,2024-05-01,Sales,events,2957.07,training course
2126,2023-09-21,Support,events,2739.72,cloud overage
2127,2023-10-15,People,training,1770.49,conference travel
2128,2024-11-08,Marketing,cloud,2948.75,conference travel
2129,2023-10-11,Operations,office,1209.0,laptop
2130,2024-05-09,People,travel,1721.07,cloud overage
2131,2024-05-17,Marketing,software,2399.3,job board
2132,2023-09-06,People,events,2648.3,client dinner
2133,2023-12-25,Sales,travel,2634.18,client dinner
2134,2024-01-22,Engineering,software,694.98,conference travel
2135,2024-11-08,Sales,events,1169.21,training course
2136,2024-11-02,Finance,recruiting,331.89,laptop
2137,2024-11-30,Support,office,3077.46,client dinner
2138,2024-06-11,Engineering,software,1626.39,laptop
2139,2024-10-05,People,office,3003.78,team offsite
2140,2023-12-21,Support,training,2066.9,training course
2141,2024-06-06,Marketing,recruiting,2415.97,training course
2142,2024-03-07,Sales,training,1808.79,cloud overage
2143,2024-06-23,Marketing,training,3780.27,laptop
2144,2023-12-08,Sales,travel,1729.0,training course
2145,2024-09-08,Operations,cloud,1886.75,client dinner
2146,2024-05-12,Engineering,training,3289.95,conference travel
2147,2024-10-28,Engineering,events,203.13,job board
2148,2024-06-23,Operations,recruiting,3579.71,training course
2149,2024-11-24,Engineering,software,3010.25,conference travel
2150,2024-07-06,Marketing,software,1164.44,client dinner
2151,2023-11-01,Engineering,recruiting,1294.92,laptop
2152,2023-07-01,People,travel,1370.69,laptop
2153,2024-12-08,Operations,training,3452.37,job board
2154,2023-11-05,People,recruiting,2535.39,team offsite
2155,2024-11-18,Support,office,2807.32,training course
2156,2024-10-24,People,recruiting,885.27,laptop
2157,2023-12-20,Product,training,1162.39,client dinner
2158,2023-08-12,Engineering,recruiting,455.41,job board
2159,2024-10-29,Support,training,620.39,laptop
2160,2024-10-25,Sales,training,2171.66,job board
2161,2024-07-05,Support,cloud,2591.6,team offsite
2162,2024-12-31,Engineering,events,1041.17,cloud overage
2163,2023-08-06,Product,training,71.08,laptop
2164,2024-04-13,Sales,cloud,2221.66,conference travel
2165,2023-10-13,Support,events,3607.96,client dinner
2166,2024-11-07,People,travel,1594.88,laptop
2167,2024-04-20,Operations,cloud,2672.4,client dinner
2168,2024-04-17,Sales,software,2585.24,client dinner
2169,2024-12-31,Sales,training,3289.88,team offsite
2170,2023-08-24,Engineering,training,398.49,cloud overage
2171,2024-08-19,Sales,software,2248.41,job board
2172,2023-08-14,Sales,travel,2293.38,job board
2173,2024-01-27,People,software,2384.73,cloud overage
2174,2024-11-25,Finance,software,3343.39,laptop
2175,2023-09-24,Engineering,software,3515.61,conference travel
2176,2023-10-02,Marketing,events,3051.87,job board
2177,2023-10-21,Marketing,cloud,1619.92,job board
2178,2024-11-03,Product,travel,3388.99,laptop
2179,2024-03-08,Finance,recruiting,2023.22,client dinner
2180,2024-05-19,Finance,office,1979.19,client dinner
2181,2024-08-17,Finance,events,3066.44,laptop
2182,2024-08-21,Sales,software,2599.67,client dinner
2183,2024-01-20,Sales,travel,3383.65,conference travel
2184,2024-09-28,People,software,879.62,job board
2185,2024-09-11,Operations,recruiting,798.46,job board
2186,2024-06-19,Marketing,office,208.73,conference travel
2187,2023-10-22,Support,office,3231.54,client dinner
2188,2023-10-30,Marketing,software,1284.52,conference travel
2189,2024-05-30,Sales,travel,3655.72,client dinner
2190,2024-07-29,Marketing,recruiting,3581.49,client dinner
2191,2024-09-25,People,recruiting,967.3,conference travel
2192,2024-02-10,Operations,office,2993.69,cloud overage
2193,2024-05-09,Support,events,3823.29,job board
2194,2023-07-01,Finance,travel,2243.2,team offsite
2195,2024-01-17,Support,travel,1842.43,team offsite
2196,2024-06-21,Product,travel,1578.64,conference travel
2197,2024-12-21,Product,software,528.37,client dinner
2198,2023-08-04,Engineering,recruiting,683.69,client dinner
2199,2024-05-19,Product,events,175.99,client dinner
2200,2024-03-22,Support,software,3976.12,team offsite
