expense_id,incurred_on,department,category,amount,description
1662,2024-07-19,Marketing,training,2124.89,cloud overage
1663,2024-12-22,Engineering,travel,396.05,job board
1664,2024-10-09,Sales,office,1468.12,client dinner
1665,2024-09-24,Marketing,training,2262.54,client dinner
1666,2024-06-04,Sales,events,504.16,training course
1667,2024-01-05,Support,software,2606.55,cloud overage
1668,2024-10-29,Product,training,3043.92,cloud overage
1669,2024-11-06,Finance,travel,3169.46,job board
1670,2023-12-22,Sales,travel,977.92,laptop
1671,2024-02-05,Product,recruiting,1336.91,conference travel
1672,2024-06-03,Finance,events,2406.42,client dinner
1673,2024-10-14,Marketing,software,3564.32,client dinner
1674,2023-11-18,Engineering,software,3303.76,cloud overage
1675,2024-07-06,Marketing,travel,3164.23,team offsite
1676,2024-10-07,Operations,travel,2270.24,job board
1677,2024-12-12,Product,travel,1399.31,team offsite
1678,2024-05-15,People,software,1548.77,client dinner
1679,2024-11-12,People,software,558.57,job board
1680,2024-03-03,Operations,software,3103.16,team offsite
1681,2023-11-09,Marketing,software,460.35,conference travel
1682,2024-06-14,Support,cloud,355.41,team offsite
1683,2024-09-09,Engineering,training,326.13,job board
1684,2024-03-10,Marketing,software,127.69,job board
1685,2024-01-29,Support,travel,3288.45,laptop
1686,2023-11-15,Support,events,3376.87,cloud overage
1687,2024-07-17,Finance,recruiting,3017.53,team offsite
1688,2024-09-27,Engineering,training,1008.26,team offsite
1689,2024-03-04,Operations,events,3713.53,cloud overage
1690,2024-12-16,Marketing,office,1833.63,training course
1691,2023-08-30,Marketing,training,2853.34,cloud overage
1692,2023-12-28,Support,office,2308.67,cloud overage
1693,2024-10-10,Engineering,cloud,2834.24,conference travel
1694,2024-09-29,Finance,recruiting,2168.43,job board
1695,2023-07-25,Sales,cloud,1457.11,job board
1696,2023-09-09,Engineering,software,2044.53,laptop
1697,2024-03-20,Sales,office,3161.86,conference travel
1698,2023-11-17,Operations,events,1278.55,client dinner
1699,2023-12-30,Sales,training,66.43,laptop
1700,2024-02-03,People,software,2249.53,cloud overage
1701,2023-11-17,Sales,software,2916.69,client dinner
1702,2024-11-05,Support,training,3376.68,client dinner
1703,2024-11-23,People,cloud,1478.42,job board
1704,2024-05-14,Sales,cloud,157.92,client dinner
1705,2024-09-10,Engineering,software,897.76,conference travel
1706,2024-05-21,Engineering,recruiting,3557.08,client dinner
1707,2024-09-18,Operations,cloud,3052.7,client dinner
1708,2023-08-12,People,office,645.08,training course
1709,2023-09-25,People,office,2671.95,team offsite
1710,2023-12-26,Product,travel,1524.7,client dinner
1711,2024-02-13,Marketing,training,3483.83,conference travel
1712,2024-12-25,Marketing,events,1836.53,team offsite
1713,2024-12-04,Support,cloud,121.4,training course
1714,2024-07-16,Finance,travel,2256.85,team offsite
1715,2024-01-25,People,events,388.33,training course
1716,2023-07-23,Finance,cloud,1881.99,training course
1717,2023-07-26,Engineering,training,692.68,job board
1718,2024-11-20,Engineering,training,1155.43,laptop
1719,2024-02-25,Operations,recruiting,1402.97,conference travel
1720,2024-06-15,Sales,travel,804.12,conference travel
1721,2024-03-19,Operations,travel,810.23,job board
1722,2024-09-16,Operations,recruiting,789.55,cloud overage
1723,2024-04-01,Support,office,3529.0,client dinner
1724,2024-04-28,Finance,software,2640.0,laptop
1725,2023-10-07,Engineering,events,2677.65,team offsite
1726,2024-10-29,Marketing,events,2289.74,cloud overage
1727,2024-07-17,Product,office,1223.15,cloud overage
1728,2024-04-30,Support,training,1972.82,team offsite
1729,2024-10-29,People,events,1264.92,job board
1730,2023-10-12,Engineering,software,2426.6,team offsite
1731,2024-10-22,Operations,office,180.59,cloud overage
1732,2024-12-07,Product,software,165.76,team offsite
1733,2024-08-08,Support,recruiting,3620.13,cloud overage
1734,2024-08-18,Support,events,939.18,laptop
1735,2024-02-16,Support,events,349.15,job board
1736,2024-05-25,Finance,training,3285.39,client dinner
1737,2023-12-26,Engineering,recruiting,1901.37,training course
1738,2023-12-03,Finance,cloud,1267.62,team offsite
1739,2023-12-13,Product,cloud,1431.3,team offsite
1740,2024-03-07,Finance,events,1701.78,laptop
1741,2023-08-18,Marketing,events,949.93,job board
1742,2024-01-11,Support,recruiting,463.52,job board
1743,2024-12-22,Operations,recruiting,2685.18,training course
1744,2024-12-10,Sales,software,1201.25,job board
1745,2023-12-26,Finance,software,3463.62,laptop
1746,2024-12-15,Support,training,1296.46,client dinner
1747,2023-12-24,Product,training,3653.09,training course
1748,2023-09-10,Sales,travel,1745.48,conference travel
1749,2024-04-19,Engineering,recruiting,1921.62,training course
1750,2023-08-02,Sales,travel,3141.54,training course
1751,2024-11-24,Marketing,recruiting,2704.76,job board
1752,2024-12-09,Engineering,recruiting,3567.83,conference travel
1753,2024-09-12,Sales,recruiting,871.78,conference travel
1754,2024-02-02,Marketing,software,2094.89,cloud overage
1755,2024-01-20,Finance,recruiting,3311.89,conference travel
1756,2023-07-30,Finance,events,1989.57,training course
1757,2023-11-25,Marketing,cloud,3490.17,conference travel
1758,2024-08-04,People,recruiting,3416.47,team offsite
1759,2023-08-11,Support,recruiting,2493.51,laptop
1760,2023-08-31,Engineering,travel,3714.42,client dinner
1761,2024-04-14,Sales,cloud,2903.03,cloud overage
1762,2023-12-29,Product,training,3654.76,training course
1763,2023-09-17,Marketing,office,1174.49,cloud overage
1764,2023-12-06,Support,office,3060.95,client dinner
1765,2024-05-09,Support,events,2839.99,job board
1766,2024-08-06,Marketing,training,3588.24,client dinner
1767,2023-11-24,Marketing,travel,1222.65,client dinner
1768,2024-07-18,Product,events,1681.77,team offsite
1769,2024-11-23,Marketing,office,2695.13,team offsite
1770,2024-05-01,Product,travel,3539.31,laptop
1771,2024-02-03,Sales,software,621.29,team offsite
1772,2023-11-28,Support,software,1313.94,conference travel
1773,2024-11-23,People,training,2744.37,conference travel
1774,2024-06-26,Marketing,travel,2521.88,conference travel
1775,2024-06-30,Finance,events,1537.94,client dinner
1776,2024-01-29,Support,events,3202.27,team offsite
1777,2024-11-28,People,events,873.51,laptop
1778,2024-08-12,Finance,events,2863.87,cloud overage
1779,2023-11-20,Engineering,travel,1854.03,training course
1780,2023-11-29,Engineering,cloud,3003.84,client dinner
1781,2023-08-15,Marketing,cloud,3884.05,job board
1782,2024-04-21,Engineering,training,2550.35,cloud overage
1783,2024-08-28,People,training,1846.44,laptop
1784,2023-12-22,Engineering,recruiting,2364.22,cloud overage
1785,2023-09-10,Marketing,training,1117.01,client dinner
1786,2024-11-01,Finance,office,528.73,conference travel
1787,2024-11-04,Support,training,2705.0,team offsite
1788,2024-10-03,People,office,3675.98,job board
1789,2023-09-26,Marketing,events,3509.54,laptop
1790,2024-11-19,Marketing,recruiting,2173.3,job board
1791,2023-11-12,Operations,travel,3861.17,laptop
1792,2024-07-09,Product,travel,1169.65,cloud overage
1793,2024-08-25,Operations,software,3805.74,job board
1794,2024-10-04,People,office,1153.4,team offsite
1795,2023-07-31,Finance,software,562.86,job board
1796,2024-02-06,Sales,cloud,2850.05,team offsite
1797,2024-04-19,Engineering,events,3439.0,laptop
1798,2024-03-02,Engineering,training,1791.12,training course
1799,2023-10-31,Engineering,cloud,3401.82,client dinner
1800,2023-09-21,Marketing,recruiting,3318.49,client dinner
1801,2024-03-08,Engineering,training,383.04,training course
1802,2024-01-19,Sales,cloud,2010.35,laptop
1803,2023-11-26,Sales,cloud,1931.45,team offsite
1804,2023-07-27,Sales,training,921.11,job board
1805,2024-09-19,Sales,recruiting,3867.22,client dinner
1806,2024-12-25,Product,events,3908.53,team offsite
1807,2023-07-28,Support,events,477.91,laptop
1808,2024-04-17,Engineering,recruiting,1929.06,team offsite
1809,2024-09-23,People,software,1199.11,training course
1810,2023-07-11,Engineering,travel,3785.99,training course
1811,2023-11-19,Sales,software,3789.86,conference travel
1812,2024-12-16,Finance,recruiting,3628.01,training course
1813,2024-07-20,Support,office,2417.98,team offsite
1814,2024-01-14,Sales,software,3264.18,conference travel
1815,2024-07-05,Engineering,travel,2046.22,cloud overage
1816,2024-11-28,Sales,events,1804.0,cloud overage
1817,2024-03-21,Product,recruiting,1841.94,laptop
1818,2024-10-01,People,office,3191.8,job board
1819,2023-08-25,Product,recruiting,221.54,laptop
1820,2024-02-15,People,cloud,2536.94,client dinner
1821,2024-12-25,Operations,training,1511.61,job board
1822,2024-03-22,Support,cloud,1783.38,client dinner
1823,2023-12-19,Marketing,software,3225.98,training course
1824,2024-12-10,Marketing,training,553.61,training course
1825,2023-11-03,People,travel,3481.96,job board
1826,2023-09-10,Operations,software,22.45,team offsite
1827,2024-04-23,Engineering,travel,402.43,training course
1828,2024-01-15,Marketing,recruiting,3255.75,cloud overage
1829,2023-11-16,Engineering,travel,231.66,client dinner
1830,2024-10-13,Marketing,travel,1994.43,cloud overage
1831,2024-09-19,Engineering,cloud,234.59,cloud overage
1832,2024-05-19,Finance,travel,370.87,client dinner
1833,2023-08-09,Marketing,training,2789.25,conference travel
1834,2023-10-10,Sales,office,907.54,client dinner
1835,2024-02-01,Marketing,travel,628.09,training course
1836,2024-09-23,Engineering,events,3479.26,cloud overage
1837,2023-10-30,Finance,travel,828.15,conference travel
1838,2024-12-03,Marketing,training,3681.24,cloud overage
1839,2024-06-08,Product,cloud,1357.82,client dinner
1840,2024-02-01,Product,software,56.22,client dinner
1841,2024-04-07,Finance,cloud,2883.2,job board
1842,2023-07-23,Operations,office,3003.44,laptop
1843,2023-12-02,Engineering,events,1898.95,team offsite
1844,2023-12-16,Operations,software,791.78,cloud overage
1845,2024-11-21,Sales,travel,2813.46,laptop
1846,2024-03-08,Engineering,events,690.67,client dinner
1847,2024-12-02,Marketing,recruiting,2880.74,laptop
1848,2023-11-26,Finance,office,725.26,cloud overage
1849,2024-07-31,People,office,3620.18,training course
1850,2024-02-16,Support,office,1951.92,client dinner
1851,2024-04-07,Sales,software,2244.1,training course
1852,2023-12-13,Marketing,office,1805.3,cloud overage
1853,2024-11-10,Product,training,2801.2,job board
1854,2023-09-17,Sales,office,704.6,laptop
1855,2024-03-13,Support,software,1653.22,laptop
1856,2024-07-06,Engineering,travel,3144.81,cloud overage
1857,2024-07-15,Operations,recruiting,318.19,team offsite
1858,2024-01-04,Support,cloud,2946.28,conference travel
1859,2023-08-15,Product,recruiting,1986.82,training course
1860,2024-07-12,Product,travel,1962.22,client dinner
1861,2023-08-16,Product,software,1271.44,client dinner
1862,2023-07-13,Marketing,events,904.19,training course
1863,2024-01-30,Finance,travel,1470.78,laptop
1864,2023-09-16,Sales,office,3482.8,cloud overage
1865,2024-09-21,Marketing,software,3842.58,training course
1866,2023-11-24,Operations,office,1712.03,team offsite
1867,2023-11-27,Product,recruiting,3778.73,cloud overage
1868,2024-06-15,Product,cloud,1864.07,laptop
1869,2024-05-09,Engineering,events,2991.25,laptop
1870,2024-07-03,Operations,recruiting,180.27,cloud overage
1871,2023-09-03,Finance,cloud,349.58,team offsite
1872,2024-11-28,Operations,software,1904.97,training course
1873,2024-06-20,Support,software,58.02,laptop
1874,2024-02-14,Operations,recruiting,2985.3,client dinner
1875,2023-11-01,Engineering,training,927.07,conference travel
1876,2023-11-15,Support,recruiting,3887.01,job board
1877,2024-02-01,Marketing,training,3856.22,laptop
1878,2024-01-27,Operations,events,2607.88,conference travel
1879,2024-06-25,Operations,recruiting,1828.26,conference travel
1880,2024-08-08,Finance,travel,604.81,client dinner
1881,2023-11-11,Support,training,3301.22,laptop
1882,2023-11-12,Sales,software,2590.63,training course
1883,2023-11-22,People,recruiting,3936.56,laptop
1884,2024-02-16,Operations,events,3982.77,conference travel
1885,2023-12-26,Sales,office,2819.02,client dinner
1886,2024-06-20,Engineering,software,189.93,conference travel
1887,2023-09-11,Engineering,events,1615.38,training course
1888,2024-10-12,Engineering,software,1564.9,training course
1889,2024-09-23,Support,events,1534.18,job board
1890,2024-05-01,Finance,recruiting,1717.35,client dinner
1891,2023-09-13,Support,events,2126.27,job board
1892,2023-09-10,People,training,2659.62,team offsite
1893,2023-10-02,Marketing,recruiting,2534.66,job board
1894,2024-06-21,Engineering,events,2862.61,client dinner
1895,2024-07-26,Marketing,cloud,1064.64,training course
1896,2023-09-10,Sales,events,555.67,cloud overage
1897,2024-01-07,People,travel,3074.17,client dinner
1898,2024-06-22,Operations,cloud,3530.94,job board
1899,2023-11-15,Support,cloud,2494.38,training course
1900,2023-10-20,Engineering,travel,460.65,team offsite
1901,2023-07-05,Product,recruiting,480.78,training course
1902,2024-05-29,Finance,software,1137.86,training course
1903,2023-09-08,Sales,recruiting,1015.84,training course
1904,2024-06-23,Product,cloud,3043.77,client dinner
1905,2023-11-07,Finance,software,3061.4,training course
1906,2023-07-27,Support,cloud,3027.4,client dinner
1907,2023-10-25,Sales,recruiting,1961.09,cloud overage
1908,2024-07-12,Product,office,1280.7,cloud overage
1909,2024-06-11,Product,events,1733.12,client dinner
1910,2024-04-09,People,events,2573.43,training course
1911,2024-12-06,Support,training,3271.04,team offsite
1912,2023-09-14,Sales,travel,2796.9,training course
1913,2023-10-06,Product,office,2042.43,training course
1914,2023-11-13,Marketing,training,2578.4,team offsite
1915,2023-12-18,Operations,events,3333.42,job board
1916,2024-01-30,Finance,events,2389.18,laptop
1917,2024-08-14,Sales,office,2192.19,conference travel
1918,2023-11-26,Operations,software,92.84,training course
1919,2024-04-10,Engineering,recruiting,2661.44,conference travel
1920,2024-05-06,Sales,travel,1273.04,cloud overage
1921,2023-08-26,Sales,events,3120.48,team offsite
1922,2024-01-19,Support,travel,3212.6,laptop
1923,2024-08-08,Product,events,1591.42,cloud overage
1924,2024-11-20,Marketing,training,419.58,laptop
1925,2024-02-13,People,cloud,3662.47,training course
1926,2024-07-22,Marketing,cloud,1603.15,client dinner
1927,2023-08-28,Engineering,cloud,1839.42,laptop
1928,2024-09-15,Engineering,office,3056.6,cloud overage
1929,2024-08-30,Operations,training,1858.65,team offsite
1930,2024-08-26,Engineering,training,826.61,cloud overage
1931,2024-08-02,Support,training,483.08,conference travel
1932,2024-02-02,Marketing,travel,1671.3,client dinner
1933,2023-11-14,Sales,office,2373.79,conference travel
1934,2023-10-04,Finance,training,1938.08,client dinner
1935,2024-02-15,Marketing,training,2146.69,job board
1936,2024-07-29,Support,software,3318.06,team offsite
1937,2023-09-19,Support,travel,1652.13,client dinner
1938,2024-05-21,People,cloud,583.15,cloud overage
1939,2023-10-21,Finance,software,2166.73,client dinner
1940,2024-09-14,Marketing,recruiting,3202.02,training course
1941,2023-08-22,People,recruiting,2042.62,cloud overage
1942,2024-05-10,Sales,training,2622.43,team offsite
1943,2024-09-12,Operations,travel,1750.06,conference travel
1944,2024-06-26,Operations,recruiting,562.46,team offsite
1945,2024-08-05,Operations,travel,1416.26,training course
1946,2024-06-12,Operations,cloud,760.92,job board
1947,2023-08-07,Product,office,274.59,laptop
1948,2024-10-01,People,travel,1505.66,team offsite
1949,2024-10-22,Engineering,cloud,1589.95,team offsite
1950,2023-12-11,Engineering,office,1340.39,team offsite
1951,2024-05-15,Operations,events,3058.08,job board
1952,2024-12-12,People,software,914.64,conference travel
1953,2023-08-27,People,recruiting,3319.83,laptop
1954,2024-12-16,Engineering,events,3360.5,cloud overage
1955,2024-12-24,Sales,office,2662.55,conference travel
1956,2024-11-03,Support,training,1860.73,client dinner
1957,2024-01-16,Finance,cloud,485.84,laptop
1958,2024-12-14,Engineering,software,3645.28,training course
1959,2024-01-26,Operations,cloud,1717.7,laptop
1960,2023-12-29,Engineering,travel,2911.28,training course
1961,2023-12-18,Product,office,1826.18,cloud overage
1962,2024-01-25,Support,training,927.1,client dinner
1963,2024-10-31,Operations,office,2636.74,cloud overage
1964,2024-06-16,Product,travel,1468.71,conference travel
1965,2023-12-24,Marketing,office,160.84,cloud overage
1966,2024-03-11,People,software,756.03,team offsite
1967,2024-06-11,Operations,events,2423.77,training course
1968,2024-12-11,Operations,software,164.63,client dinner
1969,2024-03-10,Marketing,recruiting,3312.45,training course
1970,2024-12-11,Engineering,travel,1855.9,job board
1971,2024-09-20,Support,software,1509.25,conference travel
1972,2023-07-01,People,training,877.66,laptop
1973,2024-11-17,Operations,events,3515.08,client dinner
1974,2024-03-17,Finance,cloud,1068.31,client dinner
1975,2023-09-27,Marketing,training,2210.92,cloud overage
1976,2024-09-14,Support,recruiting,133.59,job board
1977,2023-11-13,Support,training,320.63,training course
1978,2024-10-01,Engineering,travel,2438.88,job board
1979,2024-12-10,Operations,cloud,993.68,job board
1980,2024-07-05,Support,office,2517.28,training course
1981,2024-10-26,Operations,events,3106.04,cloud overage
1982,2023-10-29,People,recruiting,3703.27,cloud overage
1983,2024-06-17,Sales,training,3142.34,job board
1984,2024-05-22,Operations,travel,2451.88,job board
1985,2024-06-28,Sales,cloud,413.36,team offsite
1986,2024-05-08,Engineering,travel,2687.95,cloud overage
1987,2024-02-25,Support,software,1270.45,job board
1988,2024-02-07,Support,events,1380.67,job board
1989,2024-06-08,Support,cloud,3088.94,training course
1990,2024-08-12,Engineering,training,3275.95,training course
1991,2024-08-13,Finance,office,1657.29,team offsite
1992,2024-07-23,Support,training,2759.14,job board
1993,2023-12-23,Operations,events,2394.84,laptop
1994,2023-12-25,Operations,recruiting,1637.54,conference travel
1995,2024-01-10,Finance,training,1512.03,training course
1996,2024-02-09,People,cloud,3238.42,laptop
1997,2023-10-26,Engineering,training,1667.13,team offsite
1998,2023-09-19,People,events,3282.76,team offsite
1999,2023-12-23,Sales,travel,1910.16,conference travel
2000,2024-02-22,Marketing,cloud,3599.03,cloud overage
2001,2023-10-21,Sales,events,2408.27,cloud overage
2002,2024-03-04,Sales,recruiting,2787.05,training course
2003,2024-05-29,Product,travel,3830.29,conference travel
2004,2023-09-03,Finance,recruiting,2572.49,job board
2005,2024-09-11,Marketing,events,639.62,job board
2006,2023-07-26,Support,recruiting,1057.94,cloud overage
2007,2023-07-12,Operations,recruiting,1246.35,cloud overage
2008,2024-09-17,Finance,events,1147.21,training course
2009,2023-12-26,Engineering,travel,3335.74,training course
2010,2024-01-22,Engineering,recruiting,598.9,laptop
2011,2024-12-25,Sales,cloud,469.3,conference travel
2012,2024-04-05,Operations,training,1115.81,laptop
2013,2024-02-26,Sales,travel,1798.81,training course
2014,2024-11-16,People,software,1888.52,client dinner
2015,2023-07-02,Marketing,software,1697.2,client dinner
2016,2024-01-09,Sales,events,646.85,team offsite
2017,2023-11-25,Engineering,software,2243.25,team offsite
2018,2023-08-24,Engineering,events,1874.68,laptop
2019,2024-12-28,Marketing,travel,637.78,cloud overage
2020,2023-08-29,Engineering,travel,1679.66,conference travel
2021,2024-02-21,Product,office,768.0,training course
2022,2024-07-29,Engineering,office,2353.5,laptop
2023,2023-10-22,Operations,travel,1966.46,client dinner
2024,2023-10-24,Engineering,travel,1938.89,conference travel
2025,2024-01-11,Sales,travel,3914.41,cloud overage
2026,2023-07-16,Support,cloud,3438.8,team offsite
2027,2024-05-21,Sales,recruiting,3316.44,job board
2028,2024-11-14,Marketing,events,3949.76,training course
2029,2023-11-14,Engineering,software,34.8,job board
2030,2024-08-04,Product,training,3243.74,training course
2031,2023-08-23,Finance,recruiting,1485.02,conference travel
2032,2024-02-25,Marketing,travel,3704.79,laptop
2033,2024-01-13,Support,software,3179.14,client dinner
2034,2023-12-20,Sales,cloud,582.67,client dinner
2035,2023-10-25,Operations,travel,360.03,laptop
2036,2024-06-06,Product,training,3809.33,job board
2037,2024-03-09,Sales,software,1278.27,job board
2038,2023-10-12,Operations,office,1012.68,laptop
2039,2024-08-15,Sales,training,3368.91,laptop
2040,2023-12-19,Marketing,training,2782.93,laptop
2041,2023-10-28,Marketing,events,1266.37,team offsite
2042,2024-03-09,Support,travel,544.9,training course
2043,2023-09-03,Support,office,115.62,conference travel
2044,2024-08-25,Product,travel,3686.45,training course
2045,2024-10-02,Sales,recruiting,2204.25,conference travel
2046,2024-11-20,Product,cloud,233.75,training course
2047,2023-12-08,Sales,travel,62.44,team offsite
2048,2023-12-30,Sales,office,1412.82,team offsite
2049,2024-03-28,Support,training,304.68,conference travel
2050,2023-11-03,Operations,software,529.88,cloud overage
2051,2023-11-25,Support,travel,3562.28,job board
2052,2024-09-08,Engineering,office,1254.23,team offsite
2053,2023-08-25,People,office,2114.62,team offsite
2054,2023-07-17,Product,cloud,2406.37,team offsite
2055,2023-12-10,People,software,3527.18,team offsite
2056,2024-01-18,Support,events,2978.25,laptop
2057,2024-12-06,Support,recruiting,2301.72,job board
2058,2023-07-13,Marketing,events,2096.87,training course
2059,2024-08-03,Support,training,3614.42,team offsite
2060,2023-07-22,Sales,office,421.89,training course
2061,2024-08-20,Marketing,training,2457.68,conference travel
2062,2024-09-09,Product,cloud,2862.33,team offsite
2063,2024-06-13,People,events,1892.03,team offsite
2064,2023-08-01,Support,events,1402.08,training course
2065,2024-02-15,Operations,events,303.23,client dinner
2066,2024-08-21,Sales,events,1575.22,job board
2067,2024-05-20,Marketing,office,3084.17,cloud overage
2068,2024-01-25,Support,office,307.05,team offsite
2069,2023-11-02,Support,events,3818.14,conference travel
2070,2024-06-29,Sales,training,2409.85,cloud overage
2071,2024-04-21,Product,recruiting,1741.2,client dinner
2072,2024-06-05,Marketing,cloud,3400.02,job board
2073,2024-02-07,Support,events,1697.76,job board
2074,2024-03-18,Product,office,3779.87,laptop
2075,2023-10-12,Operations,software,1612.31,laptop
2076,2024-04-03,Engineering,office,217.07,conference travel
2077,2023-10-02,Finance,events,3823.46,team offsite
2078,2024-06-09,Support,events,2822.79,conference travel
2079,2024-10-13,Finance,recruiting,2455.43,client dinner
2080,2024-04-04,Marketing,travel,3814.59,cloud overage
2081,2023-12-17,Marketing,recruiting,1438.87,cloud overage
2082,2023-12-27,Finance,training,3616.41,team offsite
2083,2024-05-12,Finance,training,956.92,team offsite
2084,2024-09-25,Marketing,software,3153.74,laptop
2085,2023-08-06,Finance,training,540.61,client dinner
2086,2024-10-19,Finance,software,3489.87,laptop
2087,2024-02-14,Operations,events,926.38,laptop
2088,2024-09-01,Finance,events,2599.64,training course
2089,2024-10-04,People,software,1607.28,team offsite
2090,2024-02-18,Engineering,training,3729.36,client dinner
2091,2024-03-21,Operations,software,2392.14,client dinner
2092,2023-11-10,Support,cloud,2820.94,team offsite
2093,2023-11-09,Engineering,travel,49.69,laptop
2094,2023-07-06,Sales,cloud,1881.83,client dinner
2095,2024-01-15,Finance,software,2423.71,training course
2096,2024-05-13,Product,cloud,2609.65,client dinner
2097,2024-09-10,Engineering,office,3586.14,team offsite
2098,2024-01-24,Finance,travel,809.72,cloud overage
2099,2024-01-12,People,recruiting,3727.33,cloud overage
2100,2024-03-26,Operations,recruiting,1828.33,job board
2101,2023-08-18,Support,software,351.04,laptop
2102,2023-11-29,Operations,office,1032.83,laptop
2103,2024-10-08,Sales,travel,2715.94,job board
2104,2024-03-19,Marketing,cloud,1784.01,cloud overage
2105,2024-08-20,Engineering,office,1536.91,training course
2106,2024-03-25,Product,events,1222.74,cloud overage
2107,2024-07-28,Finance,software,92.6,team offsite
2108,2023-07-30,Marketing,cloud,2113.75,cloud overage
2109,2023-10-31,Engineering,recruiting,3082.25,cloud overage
2110,2024-08-17,Sales,software,2221.77,laptop
2111,2024-06-15,People,cloud,1892.98,laptop
2112,2024-04-08,Sales,cloud,477.13,conference travel
2113,2024-05-21,Product,cloud,2356.04,conference travel
2114,2024-06-27,Product,software,1306.38,cloud overage
2115,2024-07-05,Operations,recruiting,2012.25,team offsite
2116,2024-12-26,Operations,recruiting,3384.02,cloud overage
2117,2024-04-17,Sales,training,3479.23,job board
2118,2023-09-05,Product,software,2899.51,conference travel
2119,2024-05-17,Sales,events,3999.37,client dinner
2120,2024-05-12,Operations,recruiting,3425.11,client dinner
2121,2024-08-10,Engineering,recruiting,248.19,team offsite
2122,2024-10-07,Engineering,events,1864.1,training course
2123,2024-01-19,Finance,office,551.82,training course
2124,2024-03-29,People,cloud,351.72,conference travel
2125,2024-09-30,Finance,recruiting,1412.29,client dinner
2126,2024-09-29,Sales,office,1450.84,team offsite
2127,2024-12-03,Marketing,recruiting,277.95,client dinner
2128,2024-04-17,Sales,travel,660.74,job board
2129,2023-07-30,Marketing,recruiting,1949.02,cloud overage
2130,2024-04-10,Operations,software,1919.53,team offsite
2131,2024-10-26,Marketing,cloud,2277.35,conference travel
2132,2023-12-14,Operations,recruiting,1567.06,conference travel
2133,2024-02-09,Finance,travel,3174.83,cloud overage
2134,2024-03-23,Marketing,events,1824.52,laptop
2135,2024-12-15,People,travel,1234.7,laptop
2136,2024-08-03,Finance,office,3532.17,cloud overage
2137,2024-02-18,Operations,software,3500.23,conference travel
2138,2023-11-25,Marketing,cloud,3287.02,training course
2139,2024-02-20,Support,travel,3263.18,laptop
2140,2023-12-02,Finance,office,1985.3,client dinner
2141,2024-02-15,Sales,office,3633.19,cloud overage
2142,2024-03-10,Engineering,office,2250.79,job board
2143,2024-08-18,Finance,software,1620.88,training course
2144,2024-06-21,Product,office,329.98,training course
2145,2024-07-27,Sales,software,272.38,laptop
2146,2023-10-25,Operations,training,280.65,laptop
2147,2024-07-31,Product,training,41.9,client dinner
2148,2023-11-12,People,office,407.23,training course
2149,2023-11-23,Product,travel,3889.75,client dinner
2150,2024-09-29,Operations,events,1042.8,training course
2151,2024-11-14,Operations,travel,551.61,laptop
2152,2024-03-04,Operations,software,272.02,training course
2153,2023-11-28,Finance,cloud,3281.44,job board
2154,2023-09-19,Marketing,travel,3256.6,job board
2155,2024-07-08,Operations,office,3713.68,cloud overage
2156,2024-08-01,Support,software,233.6,team offsite
2157,2024-12-07,Marketing,training,2894.76,laptop
2158,2023-10-14,Support,cloud,261.91,training course
2159,2024-11-12,Sales,office,1124.79,cloud overage
2160,2024-05-20,Engineering,cloud,3828.08,job board
2161,2024-01-23,Support,office,2032.32,team offsite
2162,2024-03-14,Finance,travel,1652.18,client dinner
2163,2024-05-12,Sales,recruiting,2454.22,team offsite
2164,2024-01-31,Finance,software,2982.53,cloud overage
2165,2024-11-13,Finance,software,2768.9,team offsite
2166,2024-08-14,Support,travel,3244.27,job board
2167,2024-06-04,Support,events,878.53,job board
2168,2024-12-23,Support,events,3282.31,job board
2169,2023-08-15,Finance,events,1006.04,job board
2170,2023-10-27,Sales,training,1646.66,conference travel
2171,2023-07-23,Support,office,2380.69,client dinner
2172,2024-10-30,Engineering,office,262.04,client dinner
2173,2024-09-13,People,recruiting,2551.03,training course
2174,2024-06-10,Engineering,office,2837.2,team offsite
2175,2024-03-01,Support,events,3160.77,cloud overage
2176,2023-08-27,People,office,797.47,cloud overage
2177,2024-01-10,Finance,office,3894.55,training course
2178,2024-01-17,Engineering,events,1234.23,team offsite
2179,2023-12-17,Engineering,recruiting,3570.07,team offsite
2180,2023-12-11,Support,travel,3307.98,team offsite
2181,2023-07-28,People,events,3197.54,cloud overage
2182,2024-09-14,Engineering,software,982.37,job board
2183,2024-05-14,Support,cloud,1831.59,job board
2184,2024-06-15,Engineering,office,2823.31,cloud overage
2185,2024-02-12,Support,recruiting,1733.88,conference travel
2186,2023-11-16,Engineering,events,999.63,laptop
2187,2024-08-16,Support,software,3910.38,conference travel
2188,2023-12-12,Product,cloud,3452.07,job board
2189,2024-07-21,Product,travel,3128.1,job board
2190,2024-03-15,Product,recruiting,1879.28,cloud overage
2191,2023-07-22,Marketing,travel,710.05,cloud overage
2192,2024-10-25,Finance,cloud,1028.75,team offsite
2193,2023-11-11,People,events,569.08,training course
2194,2023-12-29,Finance,recruiting,905.25,cloud overage
2195,2024-04-29,Marketing,cloud,2818.89,client dinner
2196,2024-10-21,Product,travel,2080.34,cloud overage
2197,2024-03-17,Operations,training,3723.38,laptop
2198,2024-08-12,Marketing,training,2361.37,team offsite
2199,2024-07-12,Sales,cloud,2425.8,team offsite
2200,2023-09-15,Sales,software,1209.84,training course
